기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2020	영등포구	대림1동	남자	6,756	205	161	184	313	411	635	469	456	480	527	528	644	527	394	344	285	144	45	7	3	-
2020	영등포구	대림1동	여자	6,819	157	169	165	209	463	572	391	413	382	544	591	617	593	498	416	314	184	98	42	6	1
2020	영등포구	대림2동	계	12,242	239	263	255	368	694	1,216	908	787	754	924	1,052	1,124	1,009	785	779	571	348	119	38	10	3
2020	영등포구	대림2동	남자	5,985	117	136	128	184	347	623	479	436	392	460	514	550	459	345	331	270	167	42	6	1	1
2020	영등포구	대림2동	여자	6,257	122	127	128	184	347	594	429	351	362	464	538	574	550	440	448	301	181	78	32	10	2
2020	영등포구	대림3동	계	23,017	659	606	668	887	1,405	1,784	1,707	1,672	1,433	1,839	2,026	2,227	2,033	1,386	1,095	802	508	206	61	15	2
2020	영등포구	대림3동	남자	11,550	327	287	356	501	731	922	908	926	736	898	999	1,110	1,004	655	522	371	216	71	13	3	-
2020	영등포구	대림3동	여자	11,467	332	320	313	386	674	862	800	747	697	942	1,027	1,117	1,029	731	574	431	293	135	48	13	2
2020	영등포구	영등포본동	계	21,282	763	758	551	783	1,219	1,617	1,579	1,733	1,485	1,683	1,793	1,816	1,797	1,275	978	742	441	187	68	20	1
2020	영등포구	영등포본동	남자	10,888	382	381	299	414	641	880	824	913	788	866	911	944	915	634	472	348	189	59	24	7	-
2020	영등포구	영등포본동	여자	10,395	381	377	252	369	578	737	755	821	697	817	882	872	882	641	506	394	252	128	44	13	1
2020	영등포구	영등포동	계	26,600	734	512	382	510	1,684	4,581	3,942	2,621	1,697	1,674	1,674	1,776	1,649	1,148	821	598	357	169	62	13	2
2020	영등포구	영등포동	남자	14,350	352	253	209	275	629	2,147	2,193	1,482	979	1,025	1,035	1,113	1,010	680	434	300	159	56	19	4	1
2020	영등포구	영등포동	여자	12,251	382	259	174	235	1,055	2,434	1,749	1,139	718	650	639	664	640	468	387	298	198	113	43	9	1
2020	영등포구	도림동	계	18,068	578	481	422	557	1,019	1,687	1,656	1,640	1,263	1,499	1,448	1,484	1,260	963	786	656	422	179	57	14	-
2020	영등포구	도림동	남자	9,105	309	253	220	295	486	818	859	877	683	790	764	768	629	455	376	279	174	55	17	3	-
2020	영등포구	도림동	여자	8,963	269	229	202	262	533	869	797	763	580	709	684	717	631	509	410	377	248	125	41	12	-
2020	영등포구	문래동	계	31,982	1,554	1,769	1,573	1,371	1,564	2,119	2,649	3,319	3,071	2,730	2,125	1,889	1,908	1,494	1,124	832	536	251	83	22	3
2020	영등포구	문래동	남자	15,718	788	920	821	705	790	969	1,225	1,650	1,503	1,443	1,053	957	888	710	543	393	233	99	25	7	-
2020	영등포구	문래동	여자	16,264	766	849	752	666	774	1,150	1,424	1,670	1,568	1,287	1,072	932	1,021	784	581	440	304	153	58	15	3
2020	동작구	소계	계	387,859	11,700	13,855	13,157	15,381	27,761	38,372	31,713	30,939	28,504	30,270	28,908	28,633	27,164	20,038	16,375	12,343	7,676	3,490	1,251	292	42
2020	동작구	소계	남자	187,886	5,951	7,078	6,791	7,869	13,070	19,039	16,047	15,641	14,312	15,153	13,909	13,596	12,600	9,144	7,210	5,706	3,175	1,192	327	69	12
2020	동작구	소계	여자	199,973	5,750	6,777	6,366	7,513	14,691	19,333	15,666	15,298	14,192	15,117	15,000	15,037	14,565	10,894	9,165	6,637	4,501	2,298	925	223	30
2020	동작구	노량진2동	계	12,409	170	192	227	374	808	1,460	1,029	843	688	832	1,026	1,149	1,092	813	655	520	324	144	54	12	2
2020	동작구	노량진2동	남자	6,382	87	108	117	189	384	815	612	483	387	460	507	582	523	374	309	227	149	54	16	3	1
2020	동작구	노량진2동	여자	6,027	84	85	110	185	424	646	417	361	301	372	519	567	569	439	346	294	175	90	38	9	1
2020	동작구	상도1동	계	44,931	1,382	1,712	1,581	1,718	4,838	4,895	3,173	3,299	3,204	3,342	3,202	3,073	2,968	2,085	1,730	1,282	847	408	148	40	8
2020	동작구	상도1동	남자	21,820	685	855	804	884	2,281	2,680	1,620	1,594	1,575	1,687	1,510	1,420	1,392	976	741	603	322	146	40	9	2
2020	동작구	상도1동	여자	23,112	698	857	778	835	2,557	2,215	1,554	1,705	1,629	1,655	1,692	1,653	1,577	1,110	989	680	525	262	109	32	6
2020	동작구	상도2동	계	27,936	1,151	1,199	940	1,017	1,878	2,512	2,309	2,517	2,195	2,158	2,063	1,974	1,856	1,346	1,089	803	548	265	91	25	4
2020	동작구	상도2동	남자	13,431	584	626	496	500	883	1,209	1,092	1,235	1,103	1,081	1,009	928	861	627	496	352	237	79	28	9	2
2020	동작구	상도2동	여자	14,505	567	573	444	517	995	1,304	1,217	1,283	1,092	1,078	1,055	1,047	996	719	593	451	311	187	64	16	3
2020	동작구	상도3동	계	24,985	683	654	733	1,001	1,661	2,551	2,263	2,017	1,733	1,986	1,910	1,884	1,785	1,275	1,131	886	542	199	76	17	2
2020	동작구	상도3동	남자	11,971	326	363	384	503	754	1,199	1,145	1,078	861	985	905	893	800	559	506	409	226	62	15	2	-
2020	동작구	상도3동	여자	13,014	357	292	349	498	907	1,352	1,118	939	872	1,002	1,006	992	985	716	625	478	316	137	61	15	2
2020	동작구	상도4동	계	28,900	848	946	899	1,085	1,858	2,724	2,526	2,377	2,149	2,258	2,207	2,219	2,115	1,514	1,268	929	608	266	90	17	2
2020	동작구	상도4동	남자	14,081	444	474	480	588	886	1,336	1,305	1,256	1,117	1,115	1,040	1,055	992	685	548	424	222	86	30	4	-
2020	동작구	상도4동	여자	14,819	405	472	419	498	972	1,388	1,221	1,122	1,033	1,143	1,167	1,164	1,123	830	720	505	386	180	60	13	2
2020	동작구	사당1동	계	22,932	437	431	368	579	1,690	3,531	2,698	1,986	1,491	1,400	1,449	1,651	1,696	1,254	1,037	686	355	137	47	13	-
2020	동작구	사당1동	남자	10,898	210	229	197	315	676	1,597	1,399	1,028	777	707	654	741	745	569	466	348	173	58	10	2	-
2020	동작구	사당1동	여자	12,034	227	202	171	264	1,014	1,934	1,299	959	714	693	795	910	951	686	571	338	183	79	38	12	-
2020	동작구	사당3동	계	24,953	989	1,198	824	835	1,448	2,005	1,926	2,266	2,010	1,821	1,756	1,886	1,858	1,459	1,171	793	428	197	63	21	2
2020	동작구	사당3동	남자	12,116	489	623	452	444	678	953	912	1,101	1,029	941	832	878	876	681	532	395	207	76	11	7	2
2020	동작구	사당3동	여자	12,837	500	575	372	391	771	1,052	1,014	1,165	981	881	924	1,008	982	778	639	398	222	121	52	15	-
2020	동작구	사당4동	계	14,397	417	364	322	456	906	1,614	1,337	1,208	1,010	1,067	987	1,124	1,079	838	719	487	288	119	48	13	1
2020	동작구	사당4동	남자	6,895	230	180	163	239	423	747	674	628	524	541	466	519	467	369	327	228	115	44	13	1	1
2020	동작구	사당4동	여자	7,502	187	184	159	217	483	867	663	581	486	526	521	606	612	469	392	259	173	75	35	12	1
2020	동작구	사당5동	계	13,559	496	491	465	506	842	1,238	1,182	1,173	1,104	1,035	1,014	1,022	929	716	544	396	250	104	42	13	1
2020	동작구	사당5동	남자	6,582	263	246	254	250	429	595	579	607	563	512	488	466	440	325	231	192	103	34	7	3	-
2020	동작구	사당5동	여자	6,977	233	245	211	257	413	644	604	566	541	524	526	556	490	391	313	204	148	70	35	10	1
2020	동작구	대방동	계	38,854	906	1,494	1,967	2,370	2,808	3,655	2,809	2,683	3,077	3,687	3,181	2,572	2,275	1,742	1,380	1,053	693	344	135	21	6
2020	동작구	대방동	남자	18,500	480	733	938	1,181	1,334	1,712	1,393	1,304	1,461	1,795	1,612	1,288	1,042	765	580	447	272	122	40	6	2
2020	동작구	대방동	여자	20,354	427	761	1,029	1,189	1,474	1,943	1,416	1,380	1,617	1,892	1,570	1,285	1,233	978	800	606	421	222	96	15	4
2020	동작구	신대방1동	계	23,533	616	985	1,236	1,365	1,535	1,808	1,473	1,593	1,852	2,263	1,918	1,752	1,662	1,167	872	717	433	201	77	10	2
2020	동작구	신대방1동	남자	11,340	322	492	603	673	712	898	741	771	854	1,105	979	851	787	555	386	342	175	73	23	4	1
2020	동작구	신대방1동	여자	12,193	294	494	634	692	823	911	732	823	999	1,159	939	902	875	613	487	375	258	128	54	6	1
2020	동작구	신대방2동	계	20,044	627	876	879	867	1,322	2,141	1,703	1,645	1,552	1,704	1,413	1,260	1,191	891	782	631	359	139	52	12	3
2020	동작구	신대방2동	남자	9,600	319	444	454	438	598	950	838	803	761	846	690	614	547	411	330	316	173	51	17	5	1
2020	동작구	신대방2동	여자	10,445	308	432	425	430	725	1,191	865	842	791	858	723	647	644	480	452	316	187	88	35	8	3
2020	동작구	흑석동	계	31,883	1,099	1,317	1,015	1,172	2,475	2,666	2,160	2,541	2,358	2,474	2,553	2,542	2,191	1,635	1,343	1,095	734	359	127	29	3
2020	동작구	흑석동	남자	15,561	552	690	532	594	1,235	1,449	1,069	1,281	1,202	1,256	1,194	1,236	1,038	754	572	477	281	115	29	8	1
2020	동작구	흑석동	여자	16,322	547	627	483	578	1,241	1,217	1,091	1,260	1,156	1,218	1,360	1,306	1,153	881	771	618	453	244	98	22	2
2020	동작구	노량진1동	계	31,596	946	1,073	943	1,108	2,164	3,388	2,857	2,506	2,102	2,213	2,232	2,415	2,353	1,696	1,311	1,080	726	337	120	26	5
2020	동작구	노량진1동	남자	15,731	470	545	480	582	1,064	1,848	1,571	1,321	1,104	1,137	1,085	1,139	1,108	782	607	464	281	109	32	5	1
2020	동작구	노량진1동	여자	15,865	477	528	463	526	1,100	1,540	1,286	1,185	998	1,077	1,147	1,276	1,245	914	704	616	445	228	88	21	4
2020	동작구	사당2동	계	26,949	935	927	761	931	1,532	2,187	2,271	2,286	1,981	2,033	2,001	2,113	2,118	1,610	1,347	988	544	276	84	26	5
2020	동작구	사당2동	남자	12,980	492	473	439	491	738	1,054	1,101	1,156	996	989	942	990	984	716	583	486	243	86	18	6	1
2020	동작구	사당2동	여자	13,970	443	454	322	440	794	1,133	1,171	1,131	985	1,044	1,059	1,123	1,134	894	764	502	301	190	66	21	4
2020	관악구	소계	계	489,799	10,833	12,873	12,958	16,558	39,275	68,411	48,260	38,692	32,750	35,438	33,594	33,477	32,261	24,837	20,392	15,530	8,699	3,479	1,188	253	45
2020	관악구	소계	남자	245,687	5,592	6,605	6,680	8,476	17,388	35,201	26,688	21,126	17,539	18,794	16,879	16,371	15,092	11,444	9,341	7,175	3,758	1,220	272	46	6
2020	관악구	소계	여자	244,112	5,241	6,268	6,278	8,083	21,887	33,210	21,572	17,567	15,212	16,645	16,715	17,106	17,170	13,393	11,051	8,356	4,941	2,259	916	207	39
2020	관악구	보라매동	계	24,481	622	681	656	858	1,713	2,930	2,243	1,919	1,636	1,736	1,647	1,766	1,859	1,350	1,202	883	474	213	81	13	4
2020	관악구	보라매동	남자	11,997	325	347	351	435	782	1,467	1,216	1,023	858	877	785	812	859	624	541	410	205	66	17	2	-
2020	관악구	보라매동	여자	12,484	297	334	305	423	932	1,463	1,027	897	778	859	863	955	1,000	726	661	473	269	148	64	11	4
2020	관악구	청림동	계	15,626	727	667	559	620	858	1,028	1,212	1,437	1,275	1,273	1,178	1,129	1,085	823	654	533	359	152	54	6	1
2020	관악구	청림동	남자	7,674	374	360	296	316	443	549	600	716	673	636	580	546	483	381	298	220	142	47	15	2	1
2020	관악구	청림동	여자	7,952	354	307	263	305	415	479	612	721	603	637	598	584	603	442	356	313	217	105	39	4	-
2020	관악구	행운동	계	29,016	615	640	606	801	2,320	5,082	3,587	2,434	1,838	1,824	1,679	1,749	1,715	1,379	1,228	829	432	185	62	13	2
2020	관악구	행운동	남자	14,117	304	339	312	393	929	2,411	1,945	1,267	969	956	817	845	793	621	563	381	205	55	17	1	-
2020	관악구	행운동	여자	14,900	312	301	294	409	1,392	2,671	1,643	1,168	869	869	862	904	922	758	666	448	227	130	46	12	2
2020	관악구	낙성대동	계	16,698	332	421	373	478	1,853	3,517	2,180	1,318	1,026	963	846	775	729	584	501	432	240	96	27	9	3
2020	관악구	낙성대동	남자	8,403	180	213	174	231	795	1,777	1,234	709	543	511	439	394	366	268	233	202	94	37	8	1	-
2020	관악구	낙성대동	여자	8,296	152	209	199	247	1,058	1,740	946	609	483	453	407	382	364	316	268	231	146	59	19	8	3
2020	관악구	중앙동	계	15,105	222	225	234	411	1,492	2,893	1,832	1,143	827	902	915	892	883	723	589	513	269	114	24	7	1
2020	관악구	중앙동	남자	7,227	122	123	111	203	525	1,307	983	629	449	483	452	452	402	336	253	243	111	40	5	2	-
2020	관악구	중앙동	여자	7,879	101	102	123	209	968	1,586	849	514	378	419	463	440	481	387	336	271	158	74	19	5	1
2020	관악구	인헌동	계	26,109	563	690	701	948	2,017	3,772	2,873	2,131	1,763	1,888	1,761	1,685	1,543	1,296	994	806	446	162	58	14	2
2020	관악구	인헌동	남자	12,753	293	356	370	482	882	1,859	1,496	1,140	908	947	826	831	694	600	443	345	203	62	18	3	-
2020	관악구	인헌동	여자	13,356	270	335	331	466	1,135	1,914	1,377	991	855	941	935	855	849	696	551	461	244	100	40	12	2
2020	관악구	남현동	계	18,330	527	559	365	489	1,364	2,555	2,167	1,611	1,175	1,125	1,271	1,275	1,248	902	741	537	256	113	42	13	-
2020	관악구	남현동	남자	8,851	275	291	180	226	571	1,204	1,157	835	616	565	577	585	569	403	342	263	140	48	6	2	-
2020	관악구	남현동	여자	9,479	252	268	186	263	793	1,351	1,010	776	559	560	694	691	679	499	399	274	116	65	36	11	-
2020	관악구	서원동	계	22,707	365	367	334	559	2,136	4,267	2,708	1,917	1,374	1,377	1,371	1,429	1,387	1,062	816	677	387	131	35	11	3
2020	관악구	서원동	남자	11,638	201	186	191	279	901	2,333	1,562	1,105	776	725	647	679	623	488	386	326	175	49	9	2	1
2020	관악구	서원동	여자	11,069	164	181	144	280	1,235	1,934	1,146	812	598	652	724	750	764	575	430	351	212	83	26	10	2
2020	관악구	신원동	계	18,052	306	353	361	519	1,530	2,803	1,899	1,350	1,098	1,198	1,206	1,198	1,217	937	821	683	371	144	43	19	2
2020	관악구	신원동	남자	9,060	147	168	176	266	686	1,514	1,096	760	598	646	597	566	552	402	366	317	146	52	7	3	1
2020	관악구	신원동	여자	8,992	159	185	185	253	844	1,289	804	590	500	552	609	633	665	536	456	366	225	92	36	17	2
2020	관악구	서림동	계	23,292	409	475	481	642	2,017	3,662	2,601	2,037	1,581	1,619	1,535	1,505	1,452	1,174	838	677	375	146	60	11	1
2020	관악구	서림동	남자	12,820	204	248	249	335	987	2,199	1,611	1,263	964	962	839	766	691	554	407	314	166	56	9	1	-
2020	관악구	서림동	여자	10,472	206	227	232	307	1,030	1,464	990	774	618	657	696	739	761	621	431	363	210	90	51	10	1
2020	관악구	신사동	계	22,420	409	433	511	707	2,074	3,559	2,241	1,686	1,368	1,624	1,605	1,571	1,381	1,086	891	697	367	158	48	9	-
2020	관악구	신사동	남자	11,202	218	227	275	389	875	1,776	1,280	926	717	800	803	771	685	491	396	333	173	59	10	1	-
2020	관악구	신사동	여자	11,219	191	206	236	318	1,199	1,783	961	760	652	824	803	800	696	596	495	365	194	99	38	8	-
2020	관악구	신림동	계	21,304	231	168	167	322	2,507	5,723	3,502	2,076	1,289	1,056	842	824	796	604	510	385	200	74	27	5	2
2020	관악구	신림동	남자	10,976	106	93	91	148	916	3,006	1,972	1,182	732	618	481	415	387	267	229	205	93	31	6	1	-
2020	관악구	신림동	여자	10,329	125	75	76	174	1,591	2,717	1,530	894	557	439	361	409	410	337	281	180	107	43	22	4	2
2020	관악구	난향동	계	15,698	513	771	688	795	885	845	826	1,160	1,382	1,597	1,296	1,214	1,162	875	708	530	286	123	37	10	1
2020	관악구	난향동	남자	7,728	247	399	355	405	464	426	411	571	683	822	670	589	549	390	335	254	123	32	6	2	-
2020	관악구	난향동	여자	7,970	266	372	333	390	421	419	415	589	699	776	627	625	613	486	373	277	163	91	32	8	1
2020	관악구	조원동	계	17,216	342	380	401	462	1,297	2,672	1,852	1,414	1,112	1,113	1,138	1,231	1,200	905	689	511	318	130	47	7	2
2020	관악구	조원동	남자	8,699	168	190	209	238	510	1,278	1,025	806	595	606	611	635	579	457	332	250	147	50	15	3	-
2020	관악구	조원동	여자	8,517	174	191	192	224	787	1,394	827	608	517	507	527	596	621	449	358	261	171	80	32	4	2
2020	관악구	대학동	계	23,173	339	433	424	587	2,259	3,899	2,679	2,003	1,680	1,799	1,630	1,439	1,288	899	729	552	345	142	46	7	-
2020	관악구	대학동	남자	13,961	174	216	210	321	1,118	2,589	1,809	1,355	1,125	1,218	1,052	836	664	459	342	246	157	62	9	2	-
2020	관악구	대학동	여자	9,213	165	217	214	267	1,141	1,310	870	648	555	581	578	603	624	441	388	306	189	80	37	5	-
2020	관악구	은천동	계	33,925	975	1,305	1,353	1,297	2,106	3,378	2,766	2,747	2,595	2,707	2,457	2,403	2,319	1,884	1,485	1,181	631	239	83	17	1
2020	관악구	은천동	남자	16,618	524	691	685	665	991	1,648	1,423	1,403	1,322	1,423	1,193	1,154	1,052	853	676	539	266	96	15	1	1
2020	관악구	은천동	여자	17,307	452	614	669	632	1,115	1,730	1,344	1,344	1,273	1,284	1,264	1,249	1,267	1,031	809	642	365	144	68	16	-
2020	관악구	성현동	계	30,218	887	1,249	1,459	1,590	1,915	2,005	1,791	2,216	2,359	2,823	2,502	2,215	2,132	1,626	1,371	1,077	644	253	87	17	4
2020	관악구	성현동	남자	14,627	458	660	752	855	966	984	887	1,098	1,149	1,422	1,237	1,054	956	743	585	470	248	79	25	3	-
2020	관악구	성현동	여자	15,592	429	589	707	736	949	1,022	904	1,118	1,210	1,401	1,265	1,161	1,177	883	786	607	397	174	62	14	4
2020	관악구	청룡동	계	33,514	622	645	674	1,023	3,725	7,003	3,920	2,517	1,895	1,990	1,860	1,796	1,770	1,350	1,204	839	440	173	57	12	3
2020	관악구	청룡동	남자	16,116	312	305	325	508	1,412	3,316	2,084	1,321	996	1,043	919	896	823	623	546	402	196	75	16	3	-
2020	관악구	청룡동	여자	17,399	310	340	349	515	2,313	3,687	1,837	1,196	899	947	942	900	948	727	658	438	244	98	42	10	3
2020	관악구	난곡동	계	27,586	631	772	845	1,153	1,771	2,383	1,882	1,894	1,788	2,252	2,331	2,587	2,250	1,655	1,441	1,040	577	245	75	15	5
2020	관악구	난곡동	남자	13,861	324	378	459	617	916	1,257	1,019	1,046	948	1,165	1,142	1,230	1,103	777	676	477	235	78	16	3	1
2020	관악구	난곡동	여자	13,725	308	394	386	536	856	1,126	863	848	840	1,087	1,189	1,357	1,147	879	766	564	342	167	59	12	4
2020	관악구	삼성동	계	24,002	410	558	671	984	1,376	1,644	1,338	1,438	1,489	2,019	2,052	2,240	2,299	1,725	1,486	1,128	707	280	129	27	4
2020	관악구	삼성동	남자	12,040	229	289	354	527	727	896	769	795	801	1,069	1,044	1,098	1,075	795	673	478	293	90	32	10	-
2020	관악구	삼성동	여자	11,962	181	269	318	457	649	749	569	643	688	951	1,008	1,143	1,224	930	814	650	415	190	98	17	4
2020	관악구	미성동	계	31,330	791	1,086	1,100	1,320	2,066	2,795	2,166	2,251	2,206	2,558	2,478	2,559	2,551	2,003	1,498	1,023	581	211	72	15	6
2020	관악구	미성동	남자	15,324	412	530	560	642	997	1,410	1,114	1,180	1,121	1,304	1,173	1,222	1,193	918	723	505	246	61	16	2	2
2020	관악구	미성동	여자	16,006	379	556	540	678	1,069	1,386	1,052	1,072	1,085	1,254	1,305	1,337	1,358	1,085	775	519	335	150	56	13	5
2020	서초구	소계	계	419,614	13,903	20,972	22,642	22,785	25,155	30,068	29,876	34,207	36,313	40,043	33,256	28,018	26,176	19,406	15,556	10,482	6,104	3,015	1,292	311	39
2020	서초구	소계	남자	200,823	7,186	10,850	11,525	11,639	12,332	14,242	13,796	15,663	16,620	19,302	16,593	13,472	12,108	8,914	7,190	5,112	2,785	1,079	342	71	7
2020	서초구	소계	여자	218,791	6,717	10,122	11,118	11,146	12,824	15,826	16,081	18,544	19,693	20,741	16,663	14,547	14,068	10,492	8,366	5,370	3,320	1,936	950	240	32
2020	서초구	서초1동	계	20,808	648	925	970	988	1,182	1,649	1,741	1,912	1,880	1,890	1,538	1,348	1,292	1,009	791	501	298	160	72	19	1
2020	서초구	서초1동	남자	10,010	354	467	503	520	600	781	804	846	880	927	759	641	591	494	372	264	130	52	22	7	-
2020	서초구	서초1동	여자	10,798	294	459	467	468	582	868	937	1,066	1,000	964	779	707	701	515	419	238	168	108	50	12	1
2020	서초구	서초2동	계	19,434	756	887	895	883	1,141	1,714	1,998	1,954	1,716	1,742	1,390	1,136	1,034	797	629	397	202	103	51	12	1
2020	서초구	서초2동	남자	9,270	366	445	480	462	512	766	920	895	804	852	716	547	477	371	293	198	107	41	19	2	1
2020	서초구	서초2동	여자	10,164	390	442	415	422	629	948	1,078	1,059	912	891	674	590	557	426	337	199	96	63	32	10	-
2020	서초구	서초3동	계	30,699	829	935	1,132	1,635	2,244	2,846	2,724	2,413	2,206	2,647	2,478	2,196	2,056	1,443	1,215	852	497	237	91	28	2
2020	서초구	서초3동	남자	14,965	447	478	643	946	1,112	1,302	1,273	1,174	1,044	1,245	1,211	1,073	985	658	599	415	240	91	26	7	1
2020	서초구	서초3동	여자	15,734	382	457	490	689	1,132	1,544	1,451	1,239	1,162	1,402	1,267	1,123	1,071	785	617	437	258	146	65	21	1
2020	서초구	서초4동	계	30,884	1,032	2,023	2,271	1,936	1,906	1,670	1,523	2,290	2,956	3,330	2,658	1,924	1,635	1,254	1,038	702	440	199	88	14	1
2020	서초구	서초4동	남자	15,025	536	1,062	1,174	1,014	961	760	682	951	1,335	1,610	1,395	994	762	611	487	357	218	88	28	3	-
2020	서초구	서초4동	여자	15,859	496	961	1,097	922	945	910	841	1,339	1,621	1,720	1,263	930	873	643	551	345	222	111	60	12	1
2020	서초구	잠원동	계	30,964	971	1,500	1,880	1,874	1,951	2,131	2,075	2,443	2,763	3,249	2,844	2,092	1,783	1,209	898	581	388	221	93	20	4
2020	서초구	잠원동	남자	14,763	508	791	962	961	958	996	953	1,096	1,212	1,527	1,440	1,017	845	570	399	258	160	82	24	8	1
2020	서초구	잠원동	여자	16,201	463	709	918	913	994	1,135	1,122	1,347	1,551	1,722	1,404	1,075	938	639	499	323	228	139	69	13	3
2020	서초구	반포본동	계	11,650	211	400	852	1,086	882	612	419	483	836	1,429	1,247	798	646	515	531	384	198	91	23	8	3
2020	서초구	반포본동	남자	5,515	112	213	420	544	430	300	198	203	309	622	648	402	323	227	214	204	107	33	8	2	1
2020	서초구	반포본동	여자	6,135	99	187	432	542	453	312	222	280	528	808	599	396	323	288	318	180	91	58	15	6	2
2020	서초구	반포1동	계	31,902	1,142	1,994	1,960	1,559	1,747	2,532	2,555	3,038	3,293	3,213	2,213	1,724	1,649	1,186	927	610	320	154	67	19	5
2020	서초구	반포1동	남자	15,397	571	998	1,031	769	769	1,175	1,189	1,337	1,565	1,707	1,194	852	782	541	422	284	144	51	16	4	-
2020	서초구	반포1동	여자	16,506	571	997	929	791	978	1,357	1,366	1,701	1,728	1,507	1,019	873	867	645	505	327	176	103	51	15	5
2020	서초구	반포2동	계	15,705	626	1,288	1,568	1,170	776	584	533	1,058	1,659	1,969	1,214	822	705	546	514	344	205	82	34	13	2
2020	서초구	반포2동	남자	7,518	339	682	791	556	374	297	220	402	692	977	672	411	345	245	213	169	91	39	6	1	2
2020	서초구	반포2동	여자	8,188	287	606	777	615	402	287	314	656	968	992	542	411	361	301	301	175	114	43	29	12	-
2020	서초구	반포3동	계	20,891	780	1,163	1,459	1,398	1,273	1,078	1,084	1,482	1,928	2,410	1,836	1,329	1,173	829	653	486	307	142	69	13	3
2020	서초구	반포3동	남자	9,918	394	619	744	696	646	523	471	656	810	1,144	946	656	534	374	287	218	132	51	18	3	-
2020	서초구	반포3동	여자	10,973	387	544	715	703	627	555	613	826	1,118	1,267	891	673	639	455	366	268	175	91	51	10	3
2020	서초구	반포4동	계	19,158	759	974	1,065	1,100	1,139	1,202	1,221	1,518	1,644	1,860	1,514	1,270	1,245	979	744	439	248	158	64	19	2
2020	서초구	반포4동	남자	9,058	397	514	575	556	577	544	533	676	730	852	739	600	551	459	350	213	117	53	22	3	2
2020	서초구	반포4동	여자	10,100	362	460	490	544	562	658	688	842	914	1,008	775	670	694	520	395	226	132	105	42	16	1
2020	서초구	방배본동	계	20,816	495	1,038	1,315	1,513	1,325	1,331	1,110	1,323	1,752	2,193	1,904	1,434	1,243	911	737	526	388	193	70	20	1
2020	서초구	방배본동	남자	9,689	263	512	610	723	623	624	496	581	738	994	969	712	569	453	334	228	158	81	23	3	-
2020	서초구	방배본동	여자	11,127	232	526	705	790	702	707	615	742	1,015	1,199	936	722	674	459	403	298	230	112	48	17	1
2020	서초구	방배1동	계	17,016	580	612	566	797	1,108	1,401	1,493	1,512	1,365	1,410	1,262	1,120	1,119	907	724	552	296	123	59	10	3
2020	서초구	방배1동	남자	7,982	294	309	282	452	568	628	665	692	638	647	587	517	479	416	327	277	140	44	19	3	1
2020	서초구	방배1동	여자	9,034	286	303	284	345	540	773	828	820	727	763	675	603	641	491	398	275	157	79	40	7	2
2020	서초구	방배2동	계	20,089	586	644	769	886	1,246	1,669	1,602	1,557	1,434	1,622	1,547	1,594	1,622	1,132	944	644	347	159	67	20	3
2020	서초구	방배2동	남자	9,424	297	334	395	453	610	808	725	749	688	746	679	731	704	509	441	316	171	50	17	6	-
2020	서초구	방배2동	여자	10,665	289	310	375	434	636	861	877	808	746	876	868	864	918	623	503	328	176	109	51	14	3
2020	서초구	방배3동	계	21,391	628	754	866	1,203	1,385	1,493	1,484	1,513	1,438	1,793	1,743	1,782	1,814	1,273	954	616	356	198	80	21	3
2020	서초구	방배3동	남자	10,330	322	382	409	659	711	783	701	736	658	817	829	818	874	581	474	318	165	70	22	6	-
2020	서초구	방배3동	여자	11,061	306	372	457	544	674	711	783	777	780	976	915	964	940	693	481	298	191	128	59	15	3
2020	서초구	방배4동	계	23,380	701	987	1,238	1,407	1,453	1,754	1,757	1,869	1,993	2,263	1,908	1,517	1,321	981	891	677	409	176	65	15	2
2020	서초구	방배4동	남자	10,709	364	488	563	647	660	750	784	833	855	1,055	931	719	626	432	394	322	206	69	9	6	-
2020	서초구	방배4동	여자	12,672	337	499	676	761	793	1,004	974	1,036	1,138	1,208	978	798	695	550	497	355	203	107	56	10	2
2020	서초구	양재1동	계	44,529	1,602	2,748	2,377	1,913	2,339	3,093	3,157	3,837	3,974	3,755	3,157	3,058	3,064	2,369	1,787	1,103	635	352	172	38	3
2020	서초구	양재1동	남자	21,293	806	1,462	1,211	962	1,151	1,512	1,512	1,811	1,899	1,887	1,521	1,418	1,355	1,021	837	530	259	102	36	5	-
2020	서초구	양재1동	여자	23,236	796	1,286	1,166	952	1,188	1,582	1,645	2,027	2,075	1,868	1,636	1,640	1,709	1,348	950	574	377	250	136	33	3
2020	서초구	양재2동	계	22,262	715	814	759	868	1,228	2,188	2,275	2,269	1,817	1,950	1,633	1,591	1,455	1,019	722	523	251	110	65	14	2
2020	서초구	양재2동	남자	11,164	399	439	376	441	615	1,118	1,155	1,208	921	1,019	798	777	684	460	340	254	113	37	10	4	-
2020	서초구	양재2동	여자	11,099	316	375	383	427	614	1,070	1,120	1,061	896	932	835	814	771	560	382	269	138	73	55	11	2
2020	서초구	내곡동	계	18,041	847	1,292	703	572	834	1,126	1,130	1,741	1,663	1,322	1,173	1,288	1,326	1,052	860	550	323	164	66	13	4
